amount,hour_of_day,day_of_week,is_weekend,is_night,merchant_category,is_foreign_country,transaction_count_1h,transaction_count_24h,amount_vs_avg_ratio,is_new_merchant,is_high_risk_category,label
36.53,8,4,0,0,gas_station,0,1,9,1.43,0,0,0
315.3,12,5,1,0,electronics,0,1,4,1.19,1,0,0
45.21,6,4,0,0,entertainment,0,2,5,0.69,0,0,0
86.69,8,3,0,0,pharmacy,0,2,8,0.91,0,0,0
135.49,8,1,0,0,restaurant,0,2,3,1.53,0,0,0
304.91,1,5,1,1,online_shopping,0,1,4,1.59,0,0,0
46.95,20,1,0,0,online_shopping,0,2,4,1.64,0,0,0
543.53,11,2,0,0,restaurant,0,1,1,0.85,0,0,0
83.18,11,5,1,0,online_shopping,0,4,6,1.74,0,0,0
104.5,8,5,1,0,utilities,0,2,5,1.09,0,0,0
13.78,17,5,1,0,grocery,0,1,2,1.21,0,0,0
29.06,10,3,0,0,retail,0,3,6,1.4,0,0,0
20.56,13,0,0,0,retail,0,4,9,0.93,0,0,0
148.81,14,0,0,0,entertainment,0,4,9,1.91,1,0,0
360.24,7,4,0,0,utilities,0,2,8,1.29,0,0,0
165.87,22,5,1,0,utilities,0,1,6,0.86,0,0,0
13.95,15,6,1,0,electronics,0,1,9,1.11,0,0,0
15.36,17,0,0,0,online_shopping,0,1,8,1.56,0,0,0
130.1,0,5,1,1,travel,0,1,1,1.51,0,0,0
113.71,4,4,0,1,online_shopping,0,1,5,1.74,0,0,0
1494.61,20,6,1,0,restaurant,0,4,5,1.59,0,0,0
76.67,20,1,0,0,pharmacy,1,2,6,0.82,0,0,0
55.42,10,6,1,0,entertainment,0,2,8,1.74,0,0,0
126.93,7,6,1,0,retail,0,3,1,0.98,1,0,0
1079.97,15,6,1,0,entertainment,0,1,1,0.61,0,0,0
284.39,21,6,1,0,electronics,0,3,7,1.51,0,0,0
90.45,15,2,0,0,restaurant,1,3,5,1.92,1,0,0
127.35,15,4,0,0,grocery,0,1,9,1.43,0,0,0
300.26,1,5,1,1,travel,0,2,7,1.6,0,0,0
505.65,14,1,0,0,entertainment,0,1,2,0.7,0,0,0
179.44,7,6,1,0,utilities,0,1,5,1.95,1,0,0
99.2,8,2,0,0,gas_station,0,1,6,1.97,0,0,0
104.08,11,5,1,0,grocery,1,2,5,1.65,0,0,0
12.68,7,3,0,0,travel,0,1,5,1.7,0,0,0
116.65,20,5,1,0,utilities,0,1,2,0.91,0,0,0
147.87,20,1,0,0,online_shopping,0,2,5,1.81,0,0,0
6.63,11,2,0,0,travel,0,1,1,0.71,1,0,0
1015.26,23,5,1,1,gambling,0,6,8,8.68,1,1,1
12.47,7,1,0,0,pharmacy,0,1,4,1.89,1,0,0
322.95,13,3,0,0,utilities,0,4,2,1.47,0,0,0
81.92,15,5,1,0,online_shopping,0,1,6,0.7,0,0,0
336.61,9,2,0,0,online_shopping,0,1,4,1.36,0,0,0
20.34,12,5,1,0,utilities,0,2,6,0.88,0,0,0
146.42,7,5,1,0,restaurant,0,1,6,1.55,0,0,0
665.93,7,4,0,0,utilities,0,3,9,1.78,0,0,0
436.26,5,1,0,0,pharmacy,0,1,7,1.94,0,0,0
138.37,9,6,1,0,entertainment,0,1,9,1.92,0,0,0
58.82,5,0,0,0,grocery,0,2,2,0.81,0,0,0
263.38,12,3,0,0,online_shopping,0,1,9,0.67,0,0,0
101.56,9,6,1,0,online_shopping,0,1,5,1.29,0,0,0
30.1,10,3,0,0,restaurant,0,1,2,1.79,0,0,0
1115.05,6,1,0,0,entertainment,0,3,8,0.59,0,0,0
73.18,19,3,0,0,electronics,0,3,9,0.57,0,0,0
16.69,13,1,0,0,retail,0,2,6,1.87,0,0,0
22.6,16,2,0,0,grocery,0,3,6,0.87,0,0,0
29.51,22,6,1,0,gas_station,0,2,4,1.17,0,0,0
70.74,8,5,1,0,electronics,0,1,7,1.01,0,0,0
106.44,3,1,0,1,travel,1,1,7,0.92,0,0,0
302.04,6,4,0,0,electronics,0,4,5,1.05,0,0,0
130.94,3,3,0,1,online_shopping,0,1,7,1.88,1,0,0
476.86,8,6,1,0,electronics,0,1,3,1.5,0,0,0
934.07,18,0,0,0,electronics,0,2,9,1.35,0,0,0
356.83,7,2,0,0,grocery,0,2,6,0.99,0,0,0
154.05,16,5,1,0,restaurant,1,3,9,1.55,0,0,0
45.66,13,6,1,0,pharmacy,0,2,2,1.17,1,0,0
5.63,1,1,0,1,electronics,0,4,6,1.66,0,0,0
381.87,5,6,1,0,retail,0,2,9,0.67,0,0,0
415.66,19,5,1,0,travel,0,1,9,1.92,1,0,0
373.89,5,0,0,0,entertainment,0,4,6,0.51,1,0,0
138.08,12,6,1,0,electronics,0,1,5,0.66,0,0,0
17.68,1,1,0,1,retail,0,2,6,1.06,0,0,0
185.64,11,2,0,0,electronics,1,3,7,1.4,0,0,0
125.94,21,5,1,0,gas_station,0,2,3,2.0,0,0,0
107.22,15,1,0,0,entertainment,0,3,5,1.18,0,0,0
571.28,1,3,0,1,retail,0,1,5,1.22,0,0,0
437.17,23,6,1,1,utilities,0,1,9,1.44,0,0,0
125.21,11,3,0,0,entertainment,0,2,5,1.88,0,0,0
1698.13,2,3,0,1,unknown,0,4,11,6.94,0,1,1
93.76,14,2,0,0,travel,0,2,4,0.54,0,0,0
436.41,11,2,0,0,entertainment,1,3,8,1.62,0,0,0
119.21,19,2,0,0,gas_station,0,2,2,0.62,0,0,0
529.29,21,5,1,0,pharmacy,0,1,6,0.99,0,0,0
128.93,7,5,1,0,online_shopping,0,1,6,1.95,0,0,0
20.98,9,6,1,0,travel,0,1,7,1.13,0,0,0
40.0,18,4,0,0,travel,1,1,4,1.05,0,0,0
79.76,16,3,0,0,utilities,0,4,6,1.03,0,0,0
59.98,15,4,0,0,electronics,0,2,1,0.63,1,0,0
47.88,19,0,0,0,travel,0,1,6,0.85,0,0,0
264.42,16,6,1,0,pharmacy,0,3,2,1.74,0,0,0
116.61,14,0,0,0,entertainment,0,1,3,1.84,0,0,0
1059.4,13,5,1,0,entertainment,0,2,8,1.06,0,0,0
202.22,20,0,0,0,entertainment,0,3,6,1.15,0,0,0
419.12,6,3,0,0,retail,0,1,7,1.23,1,0,0
19.1,15,1,0,0,pharmacy,0,2,4,1.09,0,0,0
53.21,12,3,0,0,restaurant,0,2,4,1.82,1,0,0
896.54,15,3,0,0,gas_station,0,3,9,0.91,0,0,0
52.3,4,4,0,1,retail,0,2,9,1.55,0,0,0
254.08,20,3,0,0,pharmacy,0,2,6,1.48,0,0,0
7.77,13,3,0,0,utilities,0,2,2,1.28,0,0,0
37.81,22,2,0,0,electronics,0,3,4,1.45,0,0,0
1158.62,15,5,1,0,grocery,1,3,2,1.84,0,0,0
86.46,19,0,0,0,electronics,1,3,5,0.99,0,0,0
1141.15,12,1,0,0,restaurant,0,1,5,1.89,0,0,0
144.02,7,4,0,0,travel,0,1,7,1.69,0,0,0
416.78,10,1,0,0,utilities,0,2,3,1.01,0,0,0
84.47,13,5,1,0,grocery,0,1,8,1.01,0,0,0
427.07,21,3,0,0,gas_station,0,4,5,1.59,0,0,0
112.08,13,1,0,0,retail,0,3,3,1.76,1,0,0
382.11,7,3,0,0,retail,0,1,9,0.77,0,0,0
129.58,8,6,1,0,online_shopping,0,1,2,1.08,0,0,0
308.29,18,2,0,0,electronics,0,2,3,0.72,0,0,0
480.69,12,5,1,0,gas_station,0,1,5,0.89,0,0,0
1041.76,8,1,0,0,retail,0,1,2,1.27,0,0,0
305.58,6,0,0,0,utilities,0,1,9,1.01,0,0,0
217.82,11,5,1,0,grocery,0,1,3,1.91,0,0,0
1996.71,4,2,0,1,crypto,1,3,11,4.62,1,1,1
427.02,13,5,1,0,grocery,0,1,7,1.37,0,0,0
46.5,10,5,1,0,travel,0,1,5,1.3,1,0,0
478.26,7,2,0,0,electronics,0,1,7,0.84,0,0,0
320.59,13,6,1,0,pharmacy,0,1,3,1.35,0,0,0
88.14,5,5,1,0,restaurant,0,2,4,0.79,0,0,0
841.02,13,3,0,0,online_shopping,0,1,3,0.74,0,0,0
117.8,8,4,0,0,utilities,0,2,9,0.56,0,0,0
105.83,14,6,1,0,grocery,0,2,2,1.47,0,0,0
1249.88,10,6,1,0,pharmacy,0,1,6,0.77,1,0,0
992.34,15,4,0,0,online_shopping,0,3,8,0.9,0,0,0
302.46,15,2,0,0,gas_station,0,4,4,1.58,0,0,0
108.85,12,5,1,0,retail,0,2,2,0.9,0,0,0
95.18,11,5,1,0,electronics,0,3,2,0.57,0,0,0
9.28,16,3,0,0,entertainment,0,1,7,0.94,0,0,0
1009.76,6,1,0,0,grocery,0,1,4,0.96,0,0,0
87.98,7,3,0,0,utilities,1,3,6,1.53,0,0,0
3921.84,2,4,0,1,unknown,0,1,7,3.18,1,1,1
67.22,15,1,0,0,electronics,0,2,2,1.78,0,0,0
231.55,18,0,0,0,gas_station,0,2,1,1.25,0,0,0
128.77,11,4,0,0,online_shopping,0,1,6,1.52,0,0,0
1243.3,22,1,0,0,grocery,0,3,7,0.62,0,0,0
564.5,9,4,0,0,utilities,0,1,8,0.99,1,0,0
99.87,21,5,1,0,travel,0,2,6,0.89,0,0,0
113.3,8,4,0,0,restaurant,0,1,6,1.23,0,0,0
147.13,17,4,0,0,gas_station,0,1,1,1.96,0,0,0
203.55,11,3,0,0,pharmacy,0,1,8,0.83,0,0,0
96.59,11,2,0,0,grocery,0,1,9,1.07,0,0,0
1328.12,8,1,0,0,utilities,0,2,2,1.39,0,0,0
139.51,11,3,0,0,gas_station,0,1,8,1.05,1,0,0
95.61,19,1,0,0,electronics,0,1,7,0.86,0,0,0
98.9,13,6,1,0,online_shopping,0,1,3,1.57,0,0,0
347.3,8,6,1,0,grocery,0,2,3,0.64,0,0,0
442.54,16,5,1,0,restaurant,0,1,1,0.83,0,0,0
186.01,22,4,0,0,restaurant,0,1,9,1.92,1,0,0
148.92,9,4,0,0,retail,0,4,4,1.92,0,0,0
125.88,9,4,0,0,restaurant,0,1,9,0.8,0,0,0
76.88,8,4,0,0,retail,0,1,5,0.96,0,0,0
1367.3,19,0,0,0,travel,0,1,4,1.07,0,0,0
47.06,11,6,1,0,travel,0,2,5,1.52,0,0,0
265.87,21,1,0,0,restaurant,0,2,1,1.15,0,0,0
73.87,8,3,0,0,pharmacy,0,4,9,1.95,0,0,0
241.87,11,1,0,0,travel,0,4,5,1.27,0,0,0
92.32,17,2,0,0,travel,0,1,9,1.75,0,0,0
1365.97,0,0,0,1,grocery,0,2,2,1.24,0,0,0
145.28,0,6,1,1,gas_station,0,3,2,0.89,0,0,0
100.94,16,6,1,0,utilities,0,1,2,1.8,0,0,0
368.87,10,0,0,0,gas_station,0,1,7,0.65,0,0,0
20.41,0,2,0,1,pharmacy,0,1,6,0.85,0,0,0
93.7,13,4,0,0,pharmacy,0,1,5,0.64,0,0,0
13.47,17,6,1,0,grocery,0,1,9,1.66,0,0,0
239.51,11,3,0,0,utilities,0,2,2,0.99,1,0,0
121.87,13,0,0,0,travel,1,1,2,1.57,0,0,0
71.04,15,2,0,0,utilities,0,1,1,1.49,0,0,0
122.56,12,0,0,0,entertainment,0,1,3,1.55,0,0,0
357.24,4,2,0,1,grocery,0,42,50,1.17,1,0,1
140.37,11,5,1,0,utilities,0,2,1,1.57,0,0,0
36.94,17,5,1,0,entertainment,0,3,7,1.55,0,0,0
14.85,11,2,0,0,restaurant,0,1,3,1.7,0,0,0
132.54,16,5,1,0,entertainment,0,2,7,1.38,0,0,0
269.41,12,0,0,0,grocery,1,1,5,1.13,0,0,0
487.8,14,5,1,0,retail,0,3,1,0.98,0,0,0
587.93,17,6,1,0,restaurant,1,1,7,1.46,0,0,0
21.58,22,1,0,0,retail,0,1,4,1.86,0,0,0
68.48,11,6,1,0,restaurant,0,2,3,0.5,0,0,0
12.99,16,6,1,0,pharmacy,0,3,6,1.78,0,0,0
161.24,17,1,0,0,retail,0,2,7,1.51,0,0,0
52.91,15,3,0,0,restaurant,0,1,9,0.75,1,0,0
274.51,12,1,0,0,grocery,0,1,9,1.86,0,0,0
206.74,10,6,1,0,grocery,0,1,5,1.45,0,0,0
37.6,14,1,0,0,travel,0,3,3,1.98,0,0,0
12.04,9,6,1,0,entertainment,0,2,5,1.87,0,0,0
36.2,6,5,1,0,entertainment,0,2,2,1.08,0,0,0
190.81,14,5,1,0,grocery,0,1,5,1.56,0,0,0
119.69,19,6,1,0,online_shopping,0,2,8,0.94,0,0,0
56.25,9,0,0,0,travel,0,3,2,0.82,0,0,0
71.15,18,1,0,0,retail,0,4,9,1.64,0,0,0
24.3,12,3,0,0,pharmacy,0,1,7,0.72,0,0,0
243.45,17,4,0,0,online_shopping,0,1,3,1.35,0,0,0
218.56,4,6,1,1,online_shopping,0,1,8,1.17,0,0,0
27.24,6,0,0,0,restaurant,0,1,7,1.05,1,0,0
118.97,12,2,0,0,utilities,0,1,5,0.7,0,0,0
140.33,14,3,0,0,restaurant,0,2,1,1.78,0,0,0
266.4,10,2,0,0,restaurant,0,2,3,0.66,0,0,0
388.58,10,1,0,0,grocery,0,1,3,1.54,0,0,0
135.08,12,2,0,0,utilities,0,2,4,0.54,0,0,0
32.8,15,6,1,0,grocery,0,2,7,0.96,0,0,0
41.63,12,3,0,0,entertainment,1,1,6,0.56,0,0,0
53.21,22,6,1,0,grocery,0,2,2,1.55,0,0,0
26.08,12,4,0,0,online_shopping,0,2,3,1.23,1,0,0
177.73,7,1,0,0,entertainment,0,1,2,1.53,0,0,0
11.33,16,4,0,0,gas_station,0,2,3,1.71,0,0,0
101.53,1,6,1,1,retail,0,45,45,2.27,0,0,1
220.94,20,0,0,0,grocery,0,2,4,1.8,0,0,0
96.32,12,5,1,0,restaurant,0,1,6,1.58,0,0,0
138.51,16,3,0,0,gas_station,0,4,1,0.6,0,0,0
293.57,12,4,0,0,restaurant,1,1,2,0.51,0,0,0
109.39,4,5,1,1,grocery,0,2,5,1.84,0,0,0
25.43,18,5,1,0,pharmacy,0,1,1,1.26,0,0,0
457.12,8,0,0,0,restaurant,0,2,2,1.89,0,0,0
173.93,19,0,0,0,entertainment,0,1,1,1.98,0,0,0
5.16,19,2,0,0,electronics,0,1,8,0.95,0,0,0
981.83,16,6,1,0,retail,0,3,6,1.57,0,0,0
87.0,9,1,0,0,utilities,0,2,6,1.58,0,0,0
72.38,0,3,0,1,restaurant,0,1,3,0.66,0,0,0
226.26,6,6,1,0,entertainment,0,4,3,1.04,0,0,0
287.8,10,1,0,0,gas_station,0,1,8,0.83,0,0,0
95.09,6,0,0,0,online_shopping,0,1,2,0.78,1,0,0
55.32,3,5,1,1,online_shopping,0,1,9,1.74,0,0,0
1.33,18,0,0,0,pawn_shop,0,18,20,0.06,0,1,1
15.69,14,6,1,0,retail,0,1,3,1.62,1,0,0
117.58,16,3,0,0,electronics,0,1,2,0.66,0,0,0
335.56,16,6,1,0,electronics,0,2,9,1.19,0,0,0
29.8,2,3,0,1,pharmacy,0,3,5,1.07,0,0,0
39.01,9,6,1,0,restaurant,0,2,9,0.62,0,0,0
486.8,7,6,1,0,online_shopping,0,1,8,1.33,0,0,0
16.84,0,4,0,1,entertainment,1,2,1,1.5,0,0,0
400.49,9,2,0,0,retail,0,1,7,1.0,1,0,0
109.36,13,2,0,0,retail,0,1,6,1.9,0,0,0
321.93,17,3,0,0,travel,0,2,4,1.26,1,0,0
139.02,16,3,0,0,utilities,0,4,8,1.37,0,0,0
14647.35,11,1,0,0,gambling,0,1,3,38.34,1,1,1
56.65,10,1,0,0,retail,0,1,2,0.76,0,0,0
243.71,14,5,1,0,retail,0,1,4,1.26,0,0,0
366.81,8,1,0,0,online_shopping,0,1,6,1.62,0,0,0
3671.23,3,5,1,1,gambling,0,2,11,4.23,1,1,1
123.08,14,0,0,0,electronics,0,1,9,1.71,0,0,0
116.57,16,5,1,0,pharmacy,0,1,1,1.27,0,0,0
172.26,23,3,0,1,entertainment,0,1,7,1.86,0,0,0
1490.56,3,3,0,1,grocery,0,1,6,1.38,0,0,0
4232.16,4,4,0,1,electronics,1,2,6,18.83,1,1,1
76.23,13,3,0,0,utilities,0,3,2,0.85,0,0,0
436.25,7,0,0,0,utilities,0,1,7,1.9,0,0,0
85.78,7,3,0,0,online_shopping,0,1,7,0.99,1,0,0
94.81,12,1,0,0,entertainment,0,1,8,0.8,1,0,0
447.12,18,4,0,0,online_shopping,0,1,9,1.64,0,0,0
145.66,17,6,1,0,online_shopping,0,2,5,0.92,0,0,0
675.67,12,2,0,0,grocery,0,1,5,1.22,0,0,0
48.72,6,6,1,0,online_shopping,0,2,3,1.12,0,0,0
465.89,21,4,0,0,gas_station,0,3,9,1.23,0,0,0
112.11,13,0,0,0,retail,0,3,6,0.84,0,0,0
227.59,9,3,0,0,gas_station,0,1,3,1.36,0,0,0
31.64,17,0,0,0,retail,0,1,9,1.43,0,0,0
177.37,7,4,0,0,utilities,0,2,2,1.76,0,0,0
19.58,17,2,0,0,restaurant,0,2,3,1.69,0,0,0
85.38,11,3,0,0,online_shopping,0,2,1,0.83,0,0,0
89.23,16,1,0,0,pharmacy,0,3,3,1.49,0,0,0
676.37,12,6,1,0,electronics,0,2,9,1.15,0,0,0
72.34,18,2,0,0,restaurant,0,3,6,1.32,0,0,0
278.72,11,0,0,0,grocery,0,2,3,1.39,0,0,0
383.52,11,4,0,0,online_shopping,0,2,6,0.59,0,0,0
363.64,8,6,1,0,pharmacy,0,1,2,1.98,0,0,0
265.04,14,2,0,0,retail,0,1,2,1.27,0,0,0
46.92,14,6,1,0,pharmacy,0,2,9,0.79,0,0,0
625.96,18,0,0,0,entertainment,1,1,9,0.81,0,0,0
111.99,21,4,0,0,utilities,0,2,1,1.73,0,0,0
66.66,9,0,0,0,restaurant,0,1,5,1.5,0,0,0
473.74,18,4,0,0,online_shopping,0,3,6,1.99,0,0,0
530.94,22,5,1,0,online_shopping,0,1,1,1.3,0,0,0
8.8,16,1,0,0,pharmacy,0,3,2,1.57,0,0,0
945.52,7,0,0,0,restaurant,0,3,2,1.8,0,0,0
321.38,18,4,0,0,grocery,0,3,4,0.58,0,0,0
587.4,18,2,0,0,electronics,0,2,3,1.64,0,0,0
484.04,14,0,0,0,electronics,0,1,2,1.08,0,0,0
339.45,14,1,0,0,restaurant,0,2,7,1.49,0,0,0
78.78,16,4,0,0,retail,0,1,8,1.64,0,0,0
7.93,7,6,1,0,grocery,0,1,6,0.82,0,0,0
1216.55,13,5,1,0,grocery,0,1,5,1.36,0,0,0
169.56,19,0,0,0,online_shopping,0,1,8,1.83,0,0,0
30.51,22,5,1,0,utilities,0,2,7,0.98,0,0,0
131.19,9,2,0,0,entertainment,0,3,3,0.66,0,0,0
286.04,10,6,1,0,entertainment,1,1,1,1.94,0,0,0
236.51,12,6,1,0,pharmacy,0,1,2,1.92,1,0,0
103.24,12,2,0,0,entertainment,0,3,8,0.69,0,0,0
35.07,14,3,0,0,grocery,0,1,1,1.27,0,0,0
419.71,11,0,0,0,grocery,0,1,2,1.93,0,0,0
2781.59,4,5,1,1,wire_transfer,1,1,10,16.16,1,1,1
37.13,16,1,0,0,utilities,0,1,4,1.6,1,0,0
126.31,13,4,0,0,pharmacy,1,3,9,1.37,0,0,0
7094.36,23,3,0,1,wire_transfer,1,3,8,9.47,1,1,1
268.92,16,6,1,0,grocery,0,2,3,0.97,0,0,0
85.97,21,4,0,0,retail,0,1,2,1.17,0,0,0
396.83,16,1,0,0,online_shopping,0,1,6,1.44,0,0,0
41.75,11,0,0,0,entertainment,0,1,9,0.81,0,0,0
49.41,15,3,0,0,entertainment,0,1,1,0.68,0,0,0
202.09,5,4,0,0,restaurant,0,1,5,0.7,0,0,0
1411.84,17,3,0,0,retail,0,1,7,0.69,0,0,0
254.36,8,5,1,0,grocery,0,1,2,0.62,0,0,0
35.74,17,3,0,0,restaurant,0,4,2,1.46,0,0,0
13.91,4,2,0,1,gas_station,0,1,4,1.37,0,0,0
71.26,8,2,0,0,gas_station,1,1,8,0.99,0,0,0
1298.78,0,4,0,1,retail,0,1,5,1.22,0,0,0
133.82,13,6,1,0,entertainment,0,3,7,0.92,0,0,0
189.1,4,3,0,1,travel,0,3,8,1.26,0,0,0
21.17,22,5,1,0,grocery,0,1,2,0.79,1,0,0
189.92,17,3,0,0,restaurant,0,1,2,1.58,0,0,0
303.96,20,4,0,0,restaurant,0,2,1,1.19,0,0,0
58.16,15,5,1,0,restaurant,0,1,6,1.24,0,0,0
494.97,18,3,0,0,gas_station,0,3,4,1.0,0,0,0
101.17,9,4,0,0,pharmacy,0,1,3,0.7,0,0,0
70.38,17,1,0,0,online_shopping,0,2,4,0.95,0,0,0
497.87,7,4,0,0,utilities,0,1,9,1.78,0,0,0
67.35,15,2,0,0,electronics,0,2,5,1.64,0,0,0
31.36,20,5,1,0,electronics,0,2,3,1.07,0,0,0
1338.3,12,1,0,0,pharmacy,0,2,8,1.21,0,0,0
12900.63,2,4,0,1,electronics,1,1,2,31.59,0,1,1
1443.9,11,0,0,0,travel,0,1,6,0.63,0,0,0
462.21,19,5,1,0,entertainment,1,3,3,1.19,0,0,0
1155.12,6,4,0,0,retail,0,1,1,1.83,0,0,0
1331.24,18,4,0,0,restaurant,0,2,6,0.65,0,0,0
35.96,13,0,0,0,restaurant,0,1,6,0.54,0,0,0
368.89,21,6,1,0,travel,0,1,3,1.78,0,0,0
45.79,12,4,0,0,pharmacy,0,1,6,0.9,0,0,0
133.69,0,6,1,1,grocery,0,1,2,0.95,1,0,0
1075.38,6,6,1,0,gas_station,0,1,4,0.85,0,0,0
122.27,10,3,0,0,pharmacy,0,1,6,1.27,0,0,0
158.45,17,4,0,0,retail,0,2,2,0.8,0,0,0
45.92,11,3,0,0,pharmacy,0,2,1,1.94,0,0,0
23.18,10,5,1,0,gas_station,0,3,7,1.55,1,0,0
53.56,13,2,0,0,travel,0,1,3,1.78,0,0,0
104.83,19,5,1,0,online_shopping,1,2,8,1.19,0,0,0
74.09,14,1,0,0,grocery,0,3,3,0.97,0,0,0
55.53,18,2,0,0,travel,1,1,5,1.4,0,0,0
77.7,2,0,0,1,electronics,1,1,3,0.55,0,0,0
444.27,6,2,0,0,electronics,0,2,4,0.91,0,0,0
12.21,16,0,0,0,retail,0,1,2,1.03,0,0,0
18.38,12,4,0,0,electronics,0,1,2,1.97,0,0,0
69.73,7,1,0,0,utilities,0,1,3,1.32,0,0,0
348.26,14,6,1,0,grocery,0,1,5,0.82,1,0,0
92.39,16,1,0,0,electronics,0,1,7,1.46,0,0,0
70.65,6,2,0,0,restaurant,0,2,3,1.26,0,0,0
202.15,18,6,1,0,utilities,0,2,3,1.16,1,0,0
3.92,15,3,0,0,unknown,0,29,31,0.08,1,1,1
32.89,16,1,0,0,grocery,0,2,4,1.3,0,0,0
1949.44,3,5,1,1,unknown,1,2,6,5.05,1,0,1
103.55,19,0,0,0,gas_station,0,1,8,1.69,0,0,0
98.38,11,2,0,0,utilities,0,2,5,1.64,0,0,0
272.11,11,0,0,0,entertainment,0,3,3,1.12,1,0,0
79.7,1,0,0,1,online_shopping,0,4,1,0.95,0,0,0
357.32,11,0,0,0,gas_station,0,2,1,1.39,0,0,0
149.4,11,5,1,0,online_shopping,0,1,7,0.82,0,0,0
637.3,10,5,1,0,pharmacy,0,1,8,1.81,0,0,0
111.64,10,2,0,0,travel,0,4,9,0.8,0,0,0
83.54,14,0,0,0,retail,0,2,8,1.35,0,0,0
2521.94,3,4,0,1,crypto,0,4,9,6.77,0,1,1
7.47,14,2,0,0,online_shopping,0,2,7,1.29,0,0,0
112.57,14,3,0,0,gas_station,0,1,7,1.62,1,0,0
124.81,17,0,0,0,pharmacy,0,2,3,1.77,0,0,0
197.23,17,0,0,0,pawn_shop,0,44,44,3.43,1,0,1
7.15,8,3,0,0,grocery,0,3,9,1.83,0,0,0
4371.7,4,6,1,1,crypto,1,1,7,8.82,1,1,1
65.37,9,3,0,0,electronics,0,2,1,1.66,0,0,0
145.44,15,4,0,0,entertainment,0,2,2,1.33,0,0,0
47.37,2,6,1,1,online_shopping,0,1,4,1.38,0,0,0
35.47,8,5,1,0,online_shopping,0,1,7,0.69,0,0,0
67.02,15,4,0,0,utilities,0,2,3,0.84,0,0,0
63.51,17,1,0,0,gas_station,0,1,6,1.02,0,0,0
90.85,15,5,1,0,grocery,0,1,3,1.0,0,0,0
91.49,7,3,0,0,restaurant,0,1,5,1.64,0,0,0
25.03,14,4,0,0,utilities,0,2,2,1.8,0,0,0
77.37,14,3,0,0,online_shopping,0,1,2,0.64,1,0,0
1315.87,17,3,0,0,online_shopping,0,1,2,1.21,0,0,0
242.31,8,4,0,0,gas_station,0,2,3,1.71,0,0,0
21.29,15,0,0,0,electronics,0,3,7,0.86,0,0,0
1278.58,20,4,0,0,gas_station,0,1,3,1.66,0,0,0
121.91,12,2,0,0,travel,0,1,2,0.56,0,0,0
11.76,17,0,0,0,pharmacy,0,1,2,0.75,0,0,0
3.7,6,6,1,0,pawn_shop,0,17,25,0.02,1,1,1
378.28,9,2,0,0,online_shopping,0,2,9,2.0,0,0,0
46.19,16,5,1,0,grocery,0,2,7,1.59,1,0,0
64.2,10,0,0,0,grocery,0,3,9,1.39,0,0,0
633.81,17,4,0,0,utilities,0,2,6,1.45,1,0,0
195.93,12,4,0,0,electronics,0,4,5,0.68,0,0,0
135.63,16,2,0,0,online_shopping,0,1,1,1.74,0,0,0
82.96,18,2,0,0,travel,0,1,2,0.86,0,0,0
389.16,5,0,0,0,travel,0,1,1,1.28,0,0,0
0.57,3,3,0,1,wire_transfer,1,25,33,0.08,1,1,1
224.02,15,4,0,0,electronics,0,1,7,1.82,1,0,0
24.17,11,2,0,0,utilities,0,1,9,1.75,0,0,0
49.85,14,1,0,0,gas_station,0,1,2,0.8,0,0,0
369.09,18,0,0,0,electronics,0,2,2,1.15,1,0,0
6010.1,4,1,0,1,electronics,1,3,7,10.33,1,1,1
255.3,15,6,1,0,online_shopping,0,4,9,0.81,0,0,0
432.81,16,4,0,0,retail,1,2,7,0.98,0,0,0
53.75,10,6,1,0,gas_station,0,1,7,0.98,0,0,0
998.87,15,3,0,0,gas_station,0,3,6,1.77,0,0,0
59.68,18,5,1,0,pharmacy,0,2,5,1.39,0,0,0
8.27,13,3,0,0,restaurant,0,1,6,1.96,0,0,0
118.86,1,3,0,1,entertainment,0,2,4,1.52,0,0,0
2.58,9,4,0,0,wire_transfer,0,27,36,0.06,1,1,1
87.78,7,2,0,0,utilities,1,1,8,0.64,0,0,0
141.02,17,5,1,0,travel,0,1,5,0.85,1,0,0
52.11,18,6,1,0,grocery,0,2,2,1.4,0,0,0
1628.28,2,1,0,1,online_shopping,1,3,9,4.99,1,1,1
131.7,13,6,1,0,travel,0,1,3,1.89,0,0,0
352.48,21,3,0,0,gas_station,0,1,1,0.97,0,0,0
369.43,14,4,0,0,entertainment,1,1,6,1.95,0,0,0
861.05,1,4,0,1,grocery,0,1,3,0.75,0,0,0
33.77,12,4,0,0,electronics,0,2,3,0.77,0,0,0
91.54,5,6,1,0,electronics,0,1,8,1.15,0,0,0
315.54,9,4,0,0,grocery,0,2,5,1.38,0,0,0
98.2,14,4,0,0,online_shopping,0,2,8,1.57,0,0,0
113.42,20,6,1,0,gas_station,0,1,5,0.79,0,0,0
299.77,12,6,1,0,utilities,0,1,7,0.95,0,0,0
261.49,18,4,0,0,retail,0,1,3,1.15,0,0,0
103.29,20,1,0,0,electronics,0,1,5,0.6,0,0,0
80.13,14,1,0,0,gas_station,0,1,6,0.81,0,0,0
32.82,7,5,1,0,retail,0,2,8,0.91,0,0,0
280.13,6,5,1,0,restaurant,0,1,3,0.79,0,0,0
447.0,7,0,0,0,electronics,0,2,4,1.11,0,0,0
52.99,13,4,0,0,retail,0,3,8,1.33,0,0,0
